209	90	8.120999756	-999		
210	111	3.397000122	-999		
211	130	2.238999939	-999		
208	151	6.735	-999		
209	168	1.41	-999		
208	191	0.617999992	-999		
210	211	2.582999878	-999		
211	228	5.902999878	-999		
211	250	1.668999939	-999		
208	268	1.251999969	-999		
208	289	0.292999992	-999		
231	10	6.175999756	-999		
231	28	4.258999939	-999		
230	50	2.957000122	-999		
230	71	2.248999939	-999		
229	91	0.317000008	-999		
229	110	3.773999939	-999		
230	131	3.332999878	-999		
228	148	3.51	-999		
229	169	0	-999		
231	191	1.376000061	-999		
231	208	4.512000122	-999		
229	228	6.395	-999		
231	249	1.199000015	-999		
231	268	0.272000008	-999		
230	291	0.020999999	-999		
249	9	1.676999969	-999		
250	30	1.478000031	-999		
249	48	4.427000122	-999		
251	69	4.877000122	-999		
251	91	0	-999		
248	109	0.282000008	-999		
249	130	0	-999		
248	150	0.182999992	-999		
250	169	2.662999878	-999		
250	190	5.022999878	-999		
251	208	0	-999		
251	229	2.408999939	-999		
249	251	2.343999939	-999		
248	270	0.223999996	-999		
250	291	0.455999985	-999		
40	71	0.761999969	0.0011		
21	69	2.842999878	0.0078		
28	80	6.067999878	0.105300003		
29	59	7.727000122	1.512699951		
41	81	2.695	0.0098		
18	80	10.36699951	0.860400024		
39	60	2.386000061	0.0127		
18	60	5.194000244	0.177100006		
41	90	4.148999939	0.0234		
21	90	6.014000244	0.173100006		
31	101	5.792000122	0.2965		
41	100	6.014000244	0.300600006		
21	100	5.945999756	0.229699997		
60	8	5.500999756	0.258299988		
40	11	0.994000015	0.0022		
51	18	2.336000061	0.0142		
59	20	0.143999996	0.0001		
41	21	1.159000015	0.0031		
59	90	5.062000122	0.126900002		
51	101	5.023999939	0.073800003		
50	81	6.08	0.210699997		
59	101	3.638999939	0.0304		
60	81	3.856000061	0.050299999		
60	151	15.21099976	3.691800049		
38	148	3.408999939	0.05		
50	160	8.790999756	0.474200012		
50	138	4.133999939	0.083		
61	158	8.689000244	0.983799988		
39	160	6.574000244	0.217800003		
61	139	4.77	0.0715		
38	140	2.685	0.026200001		
61	170	8.064000244	0.301100006		
39	170	9.144000244	1.5485		
49	179	8.115	0.234899994		
58	179	11.13599976	2.154699951		
39	181	10.08	3.637399902		
60	191	15.28099976	1.930900024		
40	190	9.709000244	1.391099976		
51	198	11.09	1.660800049		
60	198	12.03900024	1.813699951		
40	200	6.412999878	0.249100006		
58	208	7.205999756	1.160099976		
38	209	6.652999878	0.547799988		
50	221	5.432999878	1.066599976		
61	220	1.010999985	0.0595		
39	221	6.159000244	0.420899994		
59	268	5.430999756	1.714199951		
41	271	8.687999878	0.828700012		
49	278	5.83	1.788800049		
51	260	6.707000122	3.738899902		
59	281	1.488000031	0.675		
39	279	7.98	1.182099976		
59	258	1.948999939	0.983299988		
38	260	6.352000122	0.766599976		
78	28	7.815999756	0.565400024		
60	29	2.386000061	0.0127		
70	41	4.72	0.084900002		
70	21	0.580999985	0.0003		
78	41	6.002999878	0.124599998		
61	41	0.649000015	0.0008		
78	20	5.058999939	0.07		
80	131	8.015999756	0.421100006		
58	128	1.588000031	0.0043		
71	140	6.062999878	0.175100006		
70	121	0.307000008	0		
79	138	7.300999756	1.6945		
80	119	4.212000122	0.035099998		
61	121	1.048000031	0.0018		
79	149	0.440999985	0		
71	160	8.010999756	2.535		
78	159	7.42	3.3715		
80	168	6.890999756	0.634599976		
69	181	4.246000061	0.762599976		
79	181	1.843000031	0.241699997		
80	188	2.451999969	0.431100006		
70	198	6.3	1.992099976		
81	200	0	0		
100	48	0.487000008	0		
80	49	7.574000244	0.473799988		
90	58	7.397999878	0.280200012		
88	39	5.207000122	0.076800003		
100	60	0	0		
80	59	0	0		
101	38	7.305	0.464		
101	68	3.831000061	0.097800003		
79	70	5.087999878	0.103900002		
90	79	5.732999878	0.138300003		
100	78	3.723999939	0.070900002		
81	81	5.857999878	0.197199997		
100	91	3.972000122	0.038900002		
80	89	6.145	0.192300003		
91	99	7.349000244	0.159600006		
101	100	5.992999878	0.539299988		
81	98	1.811999969	0.0013		
98	111	7.447999878	1.987		
81	108	10.22299988	0.643		
90	120	8.992999878	1.290300049		
100	118	3.637000122	0.0205		
98	130	5.132000122	0.263899994		
90	140	6.487999878	2.1475		
90	138	6.454000244	1.927099976		
121	131	0.13	0.0002		
111	140	1.903000031	0.048799999		
108	121	8.93	3.070899902		
120	141	1.046999969	0.0146		
119	118	1.503999939	0.0169		
158	228	5.584000244	0.551599976		
140	229	5.58	0.513900024		
150	241	3.185	0.129199997		
151	218	3.942999878	0.239199997		
161	241	1.418999939	0.0086		
141	240	1.125	0.0046		
160	218	5.804000244	1.118699951		
139	220	5.359000244	0.445700012		
178	211	3.982000122	0.561799988		
159	209	5.172999878	0.148800003		
169	221	4.272000122	0.197199997		
170	198	3.676000061	1.429800049		
180	218	3.747000122	0.0775		
178	201	1.448000031	0.081300003		
158	198	1.698000031	0.1545		
219	88	2.351000061	0.136899994		
198	90	6.117000122	0.735799988		
211	100	7.464000244	0.710599976		
208	80	4.366000061	0.495799988		
221	99	5.409000244	0.586799988		
199	98	8.01	1.419		
220	81	2.721000061	0.177300003		
198	78	2.041000061	0.086		
220	150	5.439000244	0.675		
200	150	6.062000122	0.381100006		
208	159	3.56	0.280399994		
210	140	4.408999939	0.330299988		
221	160	3.017999878	0.365600006		
198	161	3.693999939	0.1545		
219	139	1.668000031	0.0245		
200	139	2.308999939	0.042200001		
239	8	2.403000031	0.080199997		
218	8	7.370999756	1.373400024		
229	19	5.185999756	0.147699997		
239	18	3.907000122	0.186699997		
218	18	7.974000244	1.429699951		
238	229	6.025999756	1.510900024		
218	228	4.307999878	0.265200012		
231	239	3.541000061	0.478		
230	221	6.024000244	0.538900024		
240	239	1.726000061	0.051900002		
221	241	3.247999878	0.290899994		
239	220	4.201000061	0.398299988		
218	218	7.635	1.236699951		
35	71	6.877999878	0.486799988		
24	71	7.357999878	0.463899994		
34	88	0.869000015	0.0001		
23	91	8.17	0.708799988		
54	10	6.379000244	0.349399994		
46	11	5.122999878	0.392		
55	89	4.233999939	0.021200001		
45	89	5.695999756	0.062799999		
53	150	8.58	0.873		
46	148	2.34	0.0075		
55	168	8.76	0.288100006		
43	170	10.82800049	1.174900024		
55	191	13.92599976	1.004700012		
44	191	6.465999756	0.076800003		
55	211	8.895	0.938799988		
46	211	5.092000122	0.429700012		
54	269	6.130999756	2.922399902		
43	271	7.677999878	0.198100006		
73	29	6.494000244	0.231699997		
64	31	2.353999939	0.0108		
75	129	7.827999878	0.639299988		
64	129	2.273000031	0.0086		
73	149	7.229000244	0.696099976		
64	151	9.745	0.664099976		
75	171	5.122000122	0.144800003		
63	168	12.15800049	1.446099976		
73	188	6.870999756	2.3515		
64	191	12.59900024	1.257599976		
93	48	6.875	0.373200012		
86	48	4.718999939	0.031799999		
93	70	5.120999756	0.196100006		
84	69	9.639000244	1.21		
93	90	8.74	1.031300049		
86	89	5.824000244	0.117		
96	111	5.532000122	0.3605		
85	108	9.372999878	1.4955		
93	131	8.835999756	1.336800049		
86	131	8.799000244	0.965299988		
114	131	2.683999939	0.104400002		
106	130	6.515	1.957699951		
155	229	3.863999939	0.088199997		
145	230	3.332000122	0.0635		
174	208	3.392000122	0.335		
166	211	6.002999878	0.647599976		
215	89	5.952000122	1.457		
205	89	8.095999756	0.955799988		
215	148	2.932999878	0.067699997		
204	151	6.972999878	0.4445		
236	9	5.159000244	1.593800049		
223	9	6.132000122	0.277600006		
236	229	6.652999878	1.962		
226	230	8.135999756	2.279800049		
35	80	1.748000031	0.002		
24	79	8.917999878	0.635700012		
36	61	6.995999756	1.547800049		
26	58	0.395	0.0003		
16	80	9.155999756	0.634799988		
43	60	5.84	0.097400002		
15	88	6.1	0.319299988		
46	99	5.667999878	0.100199997		
36	99	0.380999985	0		
54	80	4.83	0.105		
46	81	5.425999756	0.138600006		
54	161	9.592999878	0.466700012		
43	161	6.319000244	0.261100006		
65	160	9.282999878	2.2525		
33	160	4.31	0.048599998		
36	170	6.722999878	0.6055		
53	179	10.03400024	0.425399994		
44	180	8.764000244	0.937799988		
65	181	7.340999756	0.589299988		
34	180	3.66	0.110199997		
33	191	2.965	0.079099998		
55	199	10.69199951	0.376399994		
46	198	8.042999878	0.674599976		
63	201	7.310999756	1.363300049		
34	201	3.181000061	0.079599998		
65	210	2.386000061	0.488299988		
35	208	4.288999939	0.161199997		
46	220	7.344000244	1.236099976		
36	219	4.291000061	0.152300003		
35	217	5.974000244	0.397		
53	258	4.426000061	1.696400024		
46	260	7.652000122	0.779799988		
45	281	6.055	0.934799988		
35	278	7.959000244	1.588300049		
35	259	2.35	0.0189		
84	30	5.62	0.085300003		
84	41	4.113999939	0.034		
75	40	6.967000122	0.356200012		
73	141	7.909000244	0.607299988		
63	140	6.965	0.357799988		
84	138	6.872999878	0.893400024		
76	159	5.975	0.997299988		
84	161	4.373999939	0.387200012		
86	169	3.173999939	0.761700012		
73	199	4.707000122	5.190100098		
76	51	4.987000122	0.101800003		
94	61	7.787000122	1.354		
85	60	5.232999878	0.1175		
104	38	6.170999756	0.200199997		
93	41	3.955	0.0284		
75	90	5.189000244	0.113		
94	101	3.837000122	0.0129		
85	100	7.040999756	0.126		
104	109	5.622999878	0.908599976		
75	110	6.552999878	0.349		
95	121	8.235999756	0.548400024		
83	119	8.477000122	0.701400024		
94	140	6.075	0.723200012		
103	139	4.912000122	0.565299988		
114	120	3.195	0.154199997		
104	118	5.94	0.289200012		
196	91	4.335	0.254100006		
215	101	2.096000061	0.004		
204	101	5.337999878	0.127300003		
196	101	5.924000244	0.419399994		
195	149	4.787000122	0.141899994		
216	11	6.602000122	1.424800049		
225	19	8.322000122	0.512200012		
214	19	2.425	0.0156		
245	231	1.611999969	0.0261		
233	220	6.26	0.959700012		
226	221	8.000999756	1.6815		
213	218	4.826000061	0.476200012
