1.701  1.169  0.690   4.240
1.857  0.659  3.530  10.080
1.346  1.954  0.930  10.560
1.354  1.966  1.165  10.720
1.350  1.970  3.810  10.120
1.932  1.004  0.135   4.520
1.837  1.037  0.215   3.880
1.690  1.858  1.775  12.960
1.720  1.833  0.585  11.600
1.543  2.537  1.563  10.400
2.353  1.274  0.275   4.320
1.889  2.462  2.505  10.200
2.327  2.417  1.385   9.680
2.504  1.965  1.790  10.440
2.599  1.996  2.115  13.160
2.561  1.984  1.630  13.560
2.898  1.274  2.700   6.520
2.902  1.263  4.495  10.320
3.085  1.214  0.765   7.680
3.046  1.205  0.400  11.160
3.025  1.201  0.320   5.600
2.040  3.153  0.655   5.000
2.234  2.737  1.110  14.600
2.220  2.732  0.770  12.280
2.224  2.728  1.205  13.800
2.580  2.311  1.555   8.840
2.254  3.045  0.575   9.680
2.656  2.656  0.525  12.520
3.465  1.393  0.705  12.520
2.553  3.314  0.990   8.800
2.538  3.314  1.655   8.960
2.402  3.979  0.515   4.080
2.456  3.990  0.350   3.272
2.537  3.768  0.230   3.792
2.584  3.649  0.305   3.720
3.887  1.663  1.535  15.200
4.412  1.088  1.530  17.720
2.795  3.645  0.300   4.240
2.837  3.679  0.425   5.080
2.832  3.676  0.360   6.680
3.308  2.963  1.060  17.320
3.422  2.851  0.900   9.520
3.692  2.430  1.610   5.000
4.331  1.449  0.950  12.000
4.333  1.455  0.820  10.320
4.502  1.167  0.860  12.120
3.228  3.617  1.835  13.320
3.768  2.775  0.220  10.800
3.768  2.675  1.095  12.120
3.798  2.694  0.995   9.680
4.590  1.414  0.960  11.720
4.571  1.407  1.400  10.720
4.745  1.372  0.690  11.960
4.788  1.647  0.720   8.800
2.974  4.937  2.260   5.880
2.906  4.922  1.130   4.320
3.109  4.729  0.645   3.124
3.040  4.713  0.630   3.668
3.919  3.466  0.860   9.760
4.189  3.045  1.645   8.080
3.652  4.312  3.149  10.720
3.894  3.805  0.552  14.320
3.917  3.773  1.568  13.560
3.925  3.779  0.855  14.240
4.252  3.292  0.733  11.800
4.292  3.290  2.080  11.920
4.283  3.278  0.844  13.880
3.530  4.999  0.490   7.440
4.070  4.157  1.916  14.360
4.610  3.315  1.384  12.680
3.605  5.345  0.849   9.040
